시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,84.969,202308,14,"65,000",20,2020,걸포2로 83,,20231017,중개거래,경기 김포시
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,84.982,202308,15,"67,700",18,2020,걸포2로 83,,20231013,중개거래,경기 김포시
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,74.4083,202309,16,"60,000",5,2020,걸포2로 83,,20231004,중개거래,경기 김포시
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,59.9538,202309,17,"49,500",20,2020,걸포2로 83,,20230925,중개거래,경기 김포시
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,59.9538,202309,21,"53,300",27,2020,걸포2로 83,, ,중개거래,경기 김포시
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,84.969,202309,21,"66,200",10,2020,걸포2로 83,,20231219,중개거래,"경기 김포시, 서울 강서구"
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,74.4083,202309,27,"63,000",39,2020,걸포2로 83,,20231016,중개거래,"경기 김포시, 인천 서구"
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,74.4083,202310,6,"60,500",7,2020,걸포2로 83,,20231027,직거래,-
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,74.4083,202310,6,"61,000",40,2020,걸포2로 83,,20240131,중개거래,경기 김포시
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,74.4083,202312,13,"63,500",9,2020,걸포2로 83,20240117, ,중개거래,경기 김포시
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,74.4083,202312,14,"60,000",31,2020,걸포2로 83,, ,중개거래,경기 김포시
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,84.9127,202312,20,"65,000",42,2020,걸포2로 83,,20240119,중개거래,경기 김포시
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,84.969,202312,22,"67,000",12,2020,걸포2로 83,, ,중개거래,경기 김포시
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,74.4083,202312,23,"60,000",13,2020,걸포2로 83,,20240124,중개거래,경기 김포시
경기도 김포시 걸포동,1595,1595,0,한강메트로자이1단지,74.4083,202401,8,"63,500",9,2020,걸포2로 83,, ,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9692,202306,2,"70,700",33,2020,걸포2로 74,,20230724,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,74.9078,202306,3,"62,700",20,2020,걸포2로 74,,20230814,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202306,3,"54,200",13,2020,걸포2로 74,,20230811,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202306,14,"49,900",5,2020,걸포2로 74,,20230731,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202306,15,"53,000",29,2020,걸포2로 74,,20230904,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202306,15,"53,000",29,2020,걸포2로 74,20230704, ,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9402,202306,20,"67,400",21,2020,걸포2로 74,,20230811,중개거래,"경기 김포시, 인천 서구"
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,74.9078,202306,21,"60,000",18,2020,걸포2로 74,,20230731,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9402,202306,22,"69,000",8,2020,걸포2로 74,,20230828,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.4593,202306,22,"63,000",11,2020,걸포2로 74,,20230731,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9402,202306,22,"69,500",21,2020,걸포2로 74,,20230911,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202307,25,"52,500",11,2020,걸포2로 74,,20231005,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,117.3217,202307,28,"95,000",26,2020,걸포2로 74,,20231101,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.2278,202307,28,"63,800",3,2020,걸포2로 74,,20231027,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9402,202307,28,"68,000",6,2020,걸포2로 74,,20231027,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202308,9,"54,400",26,2020,걸포2로 74,,20231006,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,74.9078,202308,15,"62,700",19,2020,걸포2로 74,,20231115,중개거래,"경기 김포시, 인천 남동구"
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9692,202308,19,"68,800",22,2020,걸포2로 74,,20231027,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,74.9078,202308,23,"62,900",17,2020,걸포2로 74,,20231030,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202308,26,"51,800",16,2020,걸포2로 74,,20231102,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202309,4,"55,500",32,2020,걸포2로 74,,20231222,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202309,4,"55,500",32,2020,걸포2로 74,20231030, ,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9402,202309,11,"70,900",29,2020,걸포2로 74,,20231130,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.4593,202309,13,"70,000",26,2020,걸포2로 74,, ,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202309,13,"53,500",18,2020,걸포2로 74,,20231108,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,74.9078,202309,16,"63,000",14,2020,걸포2로 74,,20231102,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202309,27,"55,500",29,2020,걸포2로 74,,20231130,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9402,202310,3,"70,500",25,2020,걸포2로 74,,20240115,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9402,202310,13,"71,500",13,2020,걸포2로 74,,20231219,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.4593,202310,17,"73,200",29,2020,걸포2로 74,,20231030,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9692,202310,17,"66,900",9,2020,걸포2로 74,,20231221,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9402,202310,17,"68,000",16,2020,걸포2로 74,,20231218,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9402,202310,19,"67,800",15,2020,걸포2로 74,,20231222,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9402,202310,21,"69,000",12,2020,걸포2로 74,,20240119,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,74.9078,202310,23,"64,000",30,2020,걸포2로 74,,20231205,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202310,26,"52,000",15,2020,걸포2로 74,,20240119,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9402,202310,29,"69,200",8,2020,걸포2로 74,,20240112,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9692,202311,9,"69,500",31,2020,걸포2로 74,,20240131,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,74.9078,202311,18,"62,800",16,2020,걸포2로 74,,20231222,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202311,20,"54,500",30,2020,걸포2로 74,, ,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,74.9078,202311,21,"62,800",30,2020,걸포2로 74,,20240119,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9402,202311,23,"69,500",24,2020,걸포2로 74,, ,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9692,202312,5,"68,800",12,2020,걸포2로 74,, ,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202312,9,"54,500",12,2020,걸포2로 74,, ,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9402,202312,28,"65,700",35,2020,걸포2로 74,,20231229,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9402,202312,29,"66,400",15,2020,걸포2로 74,, ,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,84.9692,202401,14,"67,000",22,2020,걸포2로 74,, ,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202401,18,"54,800",12,2020,걸포2로 74,, ,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,74.9078,202401,20,"62,300",19,2020,걸포2로 74,, ,중개거래,경기 김포시
경기도 김포시 걸포동,1591,1591,0,한강메트로자이2단지,59.9496,202401,22,"54,300",32,2020,걸포2로 74,, ,중개거래,경기 김포시
경기도 김포시 걸포동,1593,1593,0,한강메트로자이3단지,99.8476,202307,10,"75,000",5,2020,걸포2로 60,,20230925,중개거래,경기 김포시
경기도 김포시 걸포동,1593,1593,0,한강메트로자이3단지,99.8649,202308,21,"75,000",17,2020,걸포2로 60,,20230823,중개거래,경기 김포시
경기도 김포시 걸포동,1593,1593,0,한강메트로자이3단지,84.935,202309,4,"75,000",27,2020,걸포2로 60,,20230920,중개거래,경기 김포시
경기도 김포시 걸포동,1593,1593,0,한강메트로자이3단지,99.8476,202309,8,"75,000",3,2020,걸포2로 60,,20240117,중개거래,경기 김포시
경기도 김포시 걸포동,1593,1593,0,한강메트로자이3단지,99.8476,202309,13,"74,500",19,2020,걸포2로 60,,20231211,중개거래,경기 김포시
경기도 김포시 걸포동,1593,1593,0,한강메트로자이3단지,99.8476,202310,5,"74,500",4,2020,걸포2로 60,,20231115,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8922,202306,10,"50,000",2,2019,걸포1로 40,,20230814,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.9763,202306,19,"50,000",2,2019,걸포1로 40,,20230809,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8318,202306,21,"51,650",14,2019,걸포1로 40,,20230925,중개거래,"경기 김포시, 인천 서구"
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,75.9453,202307,15,"49,800",14,2019,걸포1로 40,,20231004,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8922,202308,1,"50,000",6,2019,걸포1로 40,,20230926,중개거래,"경기 김포시, 인천 서구"
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8922,202308,17,"51,000",9,2019,걸포1로 40,,20231115,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8922,202308,19,"50,000",17,2019,걸포1로 40,,20231013,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,75.8482,202308,26,"46,000",3,2019,걸포1로 40,,20230913,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8922,202308,26,"50,000",11,2019,걸포1로 40,,20231128,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8922,202310,7,"50,500",4,2019,걸포1로 40,,20240102,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,75.8424,202310,9,"48,000",9,2019,걸포1로 40,,20231222,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8922,202310,15,"49,000",10,2019,걸포1로 40,,20231229,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8922,202310,20,"54,900",10,2019,걸포1로 40,,20231129,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,75.8482,202310,21,"47,500",7,2019,걸포1로 40,,20231130,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8922,202310,28,"51,000",3,2019,걸포1로 40,,20231115,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8922,202310,28,"53,000",7,2019,걸포1로 40,,20231229,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8922,202311,4,"54,250",8,2019,걸포1로 40,,20231229,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,75.9453,202311,7,"49,500",13,2019,걸포1로 40,,20231208,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8318,202311,13,"48,000",4,2019,걸포1로 40,,20231121,중개거래,인천 서구
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8318,202311,14,"52,500",18,2019,걸포1로 40,,20231208,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,75.9453,202311,14,"49,000",15,2019,걸포1로 40,,20231229,중개거래,경기 김포시
경기도 김포시 걸포동,BL-2-1,2,1,한강파크뷰우방아이유쉘,84.8318,202311,18,"54,000",12,2019,걸포1로 40,, ,중개거래,경기 김포시
경기도 김포시 고촌읍 신곡리,1110,1110,0,강변마을 동부센트레빌,84.9904,202309,2,"52,000",7,2006,신곡로3번길 34-38,,20231113,중개거래,경기 김포시
경기도 김포시 고촌읍 신곡리,1110,1110,0,강변마을 동부센트레빌,84.9394,202311,11,"56,000",13,2006,신곡로3번길 34-38,,20240111,중개거래,경기 김포시
경기도 김포시 고촌읍 신곡리,1110,1110,0,강변마을 동부센트레빌,84.9904,202312,27,"54,500",3,2006,신곡로3번길 34-38,, ,중개거래,경기 김포시
경기도 김포시 고촌읍 신곡리,1280,1280,0,강변마을 월드메르디앙아파트,152.649,202306,2,"72,500",4,2010,신곡로 48,,20231113,중개거래,경기 김포시
경기도 김포시 고촌읍 신곡리,1280,1280,0,강변마을 월드메르디앙아파트,129.777,202307,18,"60,000",1,2010,신곡로 48,,20230811,중개거래,인천 서구
